"hasTarget","casNumber","ecNumber","label_en","CLP_Aanwezig","SVHC_Aanwezig","Restrict_Aanwezig","POP_Aanwezig","OSPAR_Aanwezig","WFD_Aanwezig","Gewas_Aanwezig","Biociden_Aanwezig","pubchem"
"AWGTVRDHKJQFAX-UHFFFAOYSA-M","100-56-1","202-865-1","Phenylmercury chloride","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID101603131|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID10448266|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7511"
"AWMVMTVKBNGEAK-UHFFFAOYSA-N","96-09-3","202-476-7","(epoxyethyl)benzene|phenyloxirane|styrene oxide","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7276"
"AWTSMFNITNKUQL-UHFFFAOYSA-N","12036-76-9","234-853-7","Lead oxide sulfate","0","1","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6336550"
"AWXPIWMPNRDWLD-UHFFFAOYSA-L","54554-36-8","259-227-0","1,3,5-triazine-2,4,6(1H,3H,5H)-trione, lead salt","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6453028|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID170842571"
"AWYSLGMLVOSVIS-UHFFFAOYSA-N","4519-32-8","224-845-1","Diphenyldiarsenic acid","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID78277"
"AXGWIZGLWNLXMT-UHFFFAOYSA-H","17250-81-6","241-283-2","Triammonium heptafluorozirconate(3-)","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID44145450"
"AXSAYZUZQSGYFU-UHFFFAOYSA-N","14177-55-0","238-034-5","molybdenum nickel tetraoxide","1","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID84241"
"AYFZLXIPQYMONU-UHFFFAOYSA-N","41999-84-2","","benzene, 1,4-dichloro-2,5- bis(dichloromethyl)-","0","0","0","0","1","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID2749734"
"AYPZCTCULRIASE-UHFFFAOYSA-L","815-84-9","212-426-6","Lead tartrate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID101283265"
"AZAKSPACDDRBQB-UHFFFAOYSA-N","2162-73-4","218-485-4","2,4,6-triisopropyl-m-phenylene diisocyanate","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID75099"
"AZWNTBMEQZJXCQ-UHFFFAOYSA-N","14849-23-1","238-911-2","2,2'-[ethylenebis(oxy)]bis[1,3,2-dioxarsolane]","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID84670"
"AZXHAWRMEPZSSV-UHFFFAOYSA-N","52663-72-6","690-199-6","2,3,3',4,4',5'-Hexachlorobiphenyl","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID40479"
"AZYRZNIYJDKRHO-UHFFFAOYSA-N","2778-42-9","220-474-4","1,3-bis(1-isocyanato-1-methylethyl)benzene","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID17719"
"BAAYWLNVHTVAJJ-UHFFFAOYSA-L","4464-23-7","224-729-0","Cadmium diformate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID197815"
"BABMCXWQNSQAOC-NGAFWABFSA-M","54173-04-5","","(203 Hg)Methylmercury chloride","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID3037187"
"BABMCXWQNSQAOC-UHFFFAOYSA-M","115-09-3","204-064-2","methylmercuric chloride","1","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID409301|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID8253"
"BAJQRLZAPXASRD-UHFFFAOYSA-N","92-93-3","202-204-7","4-nitrobiphenyl","1","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7114"
"BAZVSMNPJJMILC-UHFFFAOYSA-N","55219-65-3","259-537-6","triadimenol (ISO)|(1RS,2RS|α-tert-butyl-β-(4-chlorophenoxy)-1H-1,2,4-triazole-1-ethanol|1RS,2SR)-1-(4-chlorophenoxy)-3,3-dimethyl-1-(1H-1,2,4-triazol-1-yl)butan-2-ol","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID41368"
"BBEAQIROQSPTKN-UHFFFAOYSA-N","129-00-0","204-927-3","Pyrene","0","1","0","0","1","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID31423"
"BBKDWPHJZANJGB-IKJXHCRLSA-N","200509-41-7","414-200-4"," (+/-) tetrahydrofurfuryl (R)-2-[4-(6-chloroquinoxalin-2-yloxy)phenyloxy]propionate|quizalofop-P-tefuryl (ISO)","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID14601092"
"BBUSXYPIFFHFHF-UHFFFAOYSA-L","60580-60-1","262-308-3","Lead 5-nitroterephthalate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6454007"
"BCDOSBUUKIYWJZ-UHFFFAOYSA-N","21784-78-1","244-578-4","nickel(II) silicate","1","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID44154680"
"BCLQALQSEBVVAD-UHFFFAOYSA-N","2062-98-8","218-173-8","2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propionyl fluoride","0","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID102740"
"BCSZIVJTZSLKPJ-UHFFFAOYSA-N","65229-22-3","265-645-4","Bismuth lead ruthenium oxide","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6455079"
"BCVTXGBALHYMLR-UHFFFAOYSA-N","911371-06-7","","4-(3,3-dimethylpentan-2-yl)phenol","0","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID67477267"
"BDAGIHXWWSANSR-UHFFFAOYSA-N","7056-83-9","230-336-5","Formic acid, lead salt","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID18971002|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID284"
"BDHNJKLLVSRGDK-UHFFFAOYSA-N","23525-22-6","245-716-6","Diphenylarsinecarbonitrile","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID64506"
"BEGSKDOWMOKGNK-UHFFFAOYSA-L","51931-46-5","257-521-3","Bis[3-[(4-chlorophenyl)azo]quinoline-2,4(1H,3H)-dionato]nickel","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID104015|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID170842138"
"BELPJCDYWUCHKF-UHFFFAOYSA-N","592-62-1","209-765-7","methyl-ONN-azoxymethyl acetate|methyl azoxy methyl acetate","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID5363199"
"BELPOXSOCHBAEX-UHFFFAOYSA-N","40143-79-1","","Bis(perfluorooctyl)phosphinic acid","0","0","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID13528039"
"BELSUBFGRGZREQ-UHFFFAOYSA-M","6427-86-7","229-199-4","Cadmium dipalmitate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID3014487"
"BEMCOZJLAXTSFU-YWUQBMRFSA-L","94070-92-5","301-791-8","[μ-[(oxydiethylene but-2-enedioato)(2-)]]diphenyldimercury","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID131954751"
"BEMICOOQLAQVTK-UHFFFAOYSA-N","94158-65-3","303-137-7","3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,18,18,18-dotriacontafluoro-17-(trifluoromethyl)octadecyl methacrylate","0","0","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16206029"
"BEQJNJUDMDXLGE-UHFFFAOYSA-J","19262-93-2","","Cadmium pyrophosphate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID44145719"
"BERBQUNVJGVZCX-UHFFFAOYSA-M","138-85-2","205-340-5","Sodium 4-hydroxymercuriobenzoate","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID101821703|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID9928846"
"BFDHFSHZJLFAMC-UHFFFAOYSA-L","11113-74-9","234-348-1","nickel hydroxide","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID61534"
"BFFWGFMAXHCLDV-UHFFFAOYSA-N","15684-36-3","671-251-7","Nickel(II) tetrafluoroborate hexahydrate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID177615"
"BFKJFAAPBSQJPD-UHFFFAOYSA-N","116-14-3","204-126-9","tetrafluoroethylene","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID8301"
"BFMYDTVEBKDAKJ-UHFFFAOYSA-L","129-16-8","204-933-6","Merbromin","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID441373"
"BFOSUMKUBOXEHD-UHFFFAOYSA-M","1000597-52-3","","Phosphonium, triphenyl(phenylmethyl)-, 1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluoro-1-hexanesulfonate (1:1)","0","1","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID165362346"
"BFPYWIDHMRZLRN-SLHNCBLASA-N","57-63-6","200-342-2","17-ethynylestradiol","0","0","0","0","1","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID5991"
"BFSQJYRFLQUZKX-UHFFFAOYSA-L","13462-90-3","236-666-6","nickel diiodide","1","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID26038|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID9948693"
"BFZOTKYPSZSDEV-UHFFFAOYSA-N","17540-75-9","241-533-0","phenol, 2,6-bis(1,1-dimethylethyl)-4-(1- methylpropyl)-","0","0","0","0","1","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID86583"
"BGCXWPVJOAXCFT-UHFFFAOYSA-N","52795-88-7","258-195-5","(2-carboxy-m-tolyl)hydroxymercury, monosodium salt","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID101686811|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID92135697"
"BGLUSMSXKMBLFS-UHFFFAOYSA-N","142731-63-3","635-391-2","4-(1-Ethyl-1,4-dimethylpentyl)phenol","0","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID11321982"
"BGYSJUFVJUJSOL-UHFFFAOYSA-M","457-60-3","207-273-7","Neoarsphenamine","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID101633789|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID23690446"
"BHAAPTBBJKJZER-UHFFFAOYSA-N","104-94-9","203-254-2","4-methoxyaniline|p-anisidine","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7732"
"BHIJGQUZXXURRH-TYYBGVCCSA-N","6283-67-6","228-501-1","Nickel(II) fumarate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID11126749|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID24181311"
"BHWVLZJTVIYLIV-UHFFFAOYSA-N","70362-50-4","690-324-4","3,4,4',5-Tetrachlorobiphenyl","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID51043"
"BISBXZWWFIOZSX-UHFFFAOYSA-M","823-04-1","664-429-0","Mercury, iodophenyl-","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID53384580|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID164736|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID101973325"
"BIWJNBZANLAXMG-UHFFFAOYSA-N","57-74-9","200-349-0","Chlordane , pur","0","0","0","1","1","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID5993"
"BIYQFSIBOJWRMG-UHFFFAOYSA-J","22904-40-1","245-314-0","Disodium lead N,N'-ethylenebis[N-(carboxylatomethyl)aminoacetate]","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID129865803|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID44630275|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16683024"
"BJFGVYCULWBXKF-UHFFFAOYSA-M","62-37-3","200-530-4","Chlormerodrin","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID101603127|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID25210|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID2716|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6110"
"BJIZICWQTJZZLQ-UHFFFAOYSA-L","84215-47-4","282-453-6","Disodium 3,6-bis[[2-[(dihydroxyarsino)oxy]phenyl]azo]-4,5-dihydroxynaphthalene-2,7-disulphonate","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID135570901|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID101533802"
"BJQHLKABXJIVAM-UHFFFAOYSA-N","117-81-7","204-211-0","di-(2-ethylhexyl) phthalate|bis(2-ethylhexyl) phthalate|DEHP","1","1","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID8343"
"BKCKYDWIGITWSZ-UHFFFAOYSA-N","12013-69-3","234-591-3","Dicalcium lead tetraoxide","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID14228656"
"BKCUYYAKZPNLQY-UHFFFAOYSA-L","39390-00-6","254-443-1","Lead chloride silicate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID90471977"
"BKILWHYRLBCASZ-UHFFFAOYSA-M","23319-66-6","245-581-3","[2,2',2''-nitrilotri(ethanol)-N,O,O',O'']phenylmercury lactate","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID25199577|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID31867"
"BKMAZJUOHZYBFP-UHFFFAOYSA-L","12065-90-6","235-067-7","Pentalead tetraoxide sulphate","0","1","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6336911"
"BLCKKNLGFULNRC-UHFFFAOYSA-L","15521-65-0","239-560-8","Nickel bis(dimethyldithiocarbamate)","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID13061233|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID84966"
"BLUJQENWMXTQMD-UHFFFAOYSA-N","16962-47-3","241-037-4","Ammonium hexafluorogermanate(4)","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID3084264"
"BLXVTZPGEOGTGG-UHFFFAOYSA-N","9016-45-9","500-024-6","Nonylphenol, ethoxylated","0","0","1","0","1","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID24773"
"BLXVTZPGEOGTGG-UHFFFAOYSA-N","20427-84-3|9016-45-9","243-816-4|500-024-6","2-[2-(4-nonylphenoxy)ethoxy]ethanol|Nonylphenol, ethoxylated","0","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID24773"
"BMAPBFWRJLPANB-UHFFFAOYSA-L","32680-29-8","251-151-6","Ammonium copper arsenate","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID118856235|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID169458"
"BMGIVNDVKUXRPC-ZEYGOCRCSA-N","80879-64-7","279-614-8","Strychnidin-10-one, compd. with methylarsonate (1:1)","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID91809010"
"BMIPMKQAAJKBKP-UHFFFAOYSA-N","137-17-7","205-282-0","2,4,5-trimethylaniline","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID8717"
"BMOFEAKQXGGUPE-UHFFFAOYSA-N","12044-79-0","627-949-9","Arsenic(II) sulfide","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID61545"
"BMWMWYBEJWFCJI-UHFFFAOYSA-K","10102-49-5","233-274-7","Iron arsenate","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID61477"
"BNIXVQGCZULYKV-UHFFFAOYSA-N","76-01-7","200-925-1","Pentachloroethane","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6419"
"BNXNIMCQNOPNFR-UHFFFAOYSA-M","98241-25-9","","Ethanaminium, N,N,N-triethyl-, 2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctanoate (1:1)","0","0","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID138396338"
"BOQAMFYQESQJBB-SMTXKKGASA-M","1329995-69-8","","Gamma-Cyclodextrin, compd. with 1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluoro-1-hexanesulfonic acid ion(1-)(1:1)","0","1","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID165362316"
"BPDSRKSETVILKT-UHFFFAOYSA-L","14110-97-5","683-356-5","4-(Chloromercuri)benzenesulfonic acid monosodium salt","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID3653477"
"BPLUKJNHPBNVQL-UHFFFAOYSA-N","603-32-7","210-032-9","Triphenylarsine","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID11773"
"BPQWCZKMOKHAJF-UHFFFAOYSA-N","10290-12-7","233-644-8","Copper arsonate","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID25130"
"BPRGSDPGYCSOSJ-UHFFFAOYSA-L","618-82-6","210-564-1","Sulfarsphenamine","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID101533840|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID71510"
"BPVYMDMPLCOQPJ-UHFFFAOYSA-L","49540-00-3","627-708-8","Mercury(II) trifluoromethanesulfonate","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16687638|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID2775250"
"BPXXAVYRMUUMMP-UHFFFAOYSA-M","18017-22-6","","Heptanoic acid, 2,2,3,3,4,4,5,5,6,7,7,7-dodecafluoro-6-(trifluoromethyl)- , sodium salt (1:1)","0","0","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID138396484"
"BQBUWUDGISVYKZ-UHFFFAOYSA-M","15590-77-9","654-801-0","Lead, triphenyl(phenylthio)- (7CI)","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16682797"
"BQTOMHXDSCUCFR-PHPDKTIJSA-N","1638-05-7","415-770-7","2,7,11-trimethyl-13-(2,6,6-trimethylcyclohex-1-en-1-yl)tridecahexaen-2,4,6,8,10,12-al","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID11142672"
"BQVCCPGCDUSGOE-UHFFFAOYSA-N","637-03-6","211-275-3","Phenylarsine oxide","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID4778"
"BRACVULZXKBSDR-UHFFFAOYSA-N","1882109-67-2","","Pentanoic acid, 2,2,4,4,5,5,5-heptafluoro-3-(1,1,2,2,2-pentafluoroethyl)-3-(trifluoromethyl)-","0","0","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID138396455"
"BRLQWZUYTZBJKN-UHFFFAOYSA-N","106-89-8","203-439-8","1-chloro-2,3-epoxypropane|epichlorhydrin","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7835"
"BRLQWZUYTZBJKN-VKHMYHEASA-N","51594-55-9","424-280-2","R-1-chloro-2,3-epoxypropane","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID2734062"
"BRMYZIKAHFEUFJ-UHFFFAOYSA-L","1600-27-7","216-491-1","Mercury di(acetate)","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID15337"
"BRVVNYWBDPDQHF-UHFFFAOYSA-L","70206-08-5","","Cadmium chloride (CdCl2), tetrahydrate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID71402399"
"BSMFGLXWOYXYFF-UHFFFAOYSA-L","22515-48-6","","Plumbane, bis(methacryloyloxy)dimethyl-","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16684340"
"BSMFZSLFNSAOPE-UHFFFAOYSA-N","14017-36-8","237-832-0","Cadmium disulphamate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID161015"
"BSPXVNMPEVTORH-UHFFFAOYSA-N","1310480-28-4","","Methanaminium, N-[4-[[4-(dimethylamino)phenyl][4-(phenylamino)-1-naphthalenyl]methylene]-2,5-cyclohexadien-1-ylidene]-N-methyl-, 1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluoro-1-hexanesulfonate (1:1)","0","1","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID165362314"
"BSTHVPGVAQKXDK-UHFFFAOYSA-N","12259-56-2","","Nickel sulfide (Ni2S3)","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID183144"
"BSVBQGMMJUBVOD-UHFFFAOYSA-N","1333-73-9","215-604-1","Boric acid, sodium salt","0","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID159383"
"BSYVTEYKTMYBMK-UHFFFAOYSA-N","97-99-4","202-625-6","tetrahydrofurfuryl alcohol|tetrahydro-2-furylmethanol","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7360"
"BSZNKPSUDHKEJN-UHFFFAOYSA-N","27177-08-8","248-294-1","29-(nonylphenoxy)-3,6,9,12,15,18,21,24,27-nonaoxanonacosanol","0","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID117941"
"BTCMXVFURPBSJY-UHFFFAOYSA-M","73928-17-3","","Plumbane, [(4-aminobenzoyl)oxy]triethyl-","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16683372"
"BTVLKVFHAVPKKP-UHFFFAOYSA-O","68309-98-8","269-685-3","Pentapotassium hydrogen [[[ethylenebis[nitrilobis(methylene)]]tetrakis[phosphonato]](8-)]cadmate(6-)","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID90684541"
"BTZVKSVLFLRBRE-UHFFFAOYSA-N","70657-70-4","274-724-2","2-methoxypropyl acetate","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID51132"
"BUCVQDCWULHLJZ-UHFFFAOYSA-N","12196-72-4","235-372-5","Lanthanum, compound with nickel (1:5)","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID166660"
"BUGBHKTXTAQXES-UHFFFAOYSA-N","7782-49-2","231-957-4","selenium","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6326970"
"BUISLYBGLXDIMJ-UHFFFAOYSA-P","12519-85-6","235-688-3","trihydrogen hydroxybis[orthosilicato(4-)]trinickelate(3-)","1","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID73357725"
"BULLJMKUVKYZDJ-UHFFFAOYSA-N","355-43-1","206-586-6","hexane, 1,1,1,2,2,3,3,4,4,5,5,6,6- tridecafluoro-6-iodo-","0","0","0","0","1","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID67733"
"BUZKVHDUZDJKHI-UHFFFAOYSA-N","3141-12-6","221-543-1","Triethyl arsenite","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID76591"
"BVQYIDJXNYHKRK-UHFFFAOYSA-N","85857-16-5","288-657-1","Trimethoxy(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)silane","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID2776334"
"BWCNKMFFUGBFGB-UHFFFAOYSA-N","189084-63-7","621-541-4","1,3,5-tribromo-2-(4-bromophenoxy)benzene","0","0","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID15509895"
"BWEOQTOCQFISAA-UHFFFAOYSA-M","421555-74-0","","Iodonium, bis[4-(1,1-dimethylpropyl)phenyl]-, salt with 1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluoro-1-hexanesulfonic","0","1","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID165362335"
"BWFODGQUQSTNME-UHFFFAOYSA-M","421-11-4","","Mercury, iodo(trifluoromethyl)-","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID136261"
"BWOREAPMHKDVSC-UHFFFAOYSA-L","56764-40-0","","Lead diphenyl acid propionate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16684075"
"BWPMHDNLIGQVLN-UHFFFAOYSA-N","5425-62-7","226-569-7","4-(2-chloroacetamido)phenylarsonic acid","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID21548"
"BXDAOUXDMHXPDI-UHFFFAOYSA-N","440-17-5","207-123-0","10H-phenothiazine, 10-[3-(4-methyl-1- piperazinyl)propyl]-2-(trifluoromethyl)-,","0","0","0","0","1","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID15301951|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID25137853|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID66064"
